ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2024;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;
SC;42;04152;Celso Ramos;2.860;
SC;42;04178;Cerro Negro;3.326;
SC;42;04194;Chapadão do Lageado;3.036;
SC;42;04202;Chapecó;275.959;
SC;42;04251;Cocal do Sul;17.912;
SC;42;04301;Concórdia;85.982;
SC;42;04350;Cordilheira Alta;5.099;
SC;42;04400;Coronel Freitas;10.583;
SC;42;04459;Coronel Martins;2.028;
SC;42;04509;Corupá;15.781;
SC;42;04558;Correia Pinto;16.163;
SC;42;04608;Criciúma;225.281;
SC;42;04707;Cunha Porã;11.208;
SC;42;04756;Cunhataí;2.018;
SC;42;04806;Curitibanos;41.512;
SC;42;04905;Descanso;8.660;
SC;42;05001;Dionísio Cerqueira;15.294;
SC;42;05100;Dona Emma;4.388;
SC;42;05159;Doutor Pedrinho;3.719;
SC;42;05175;Entre Rios;3.525;
SC;42;05191;Ermo;2.349;
SC;42;05209;Erval Velho;5.081;
SC;42;05308;Faxinal dos Guedes;11.486;
SC;42;05357;Flor do Sertão;1.850;
SC;42;05407;Florianópolis;576.361;
SC;42;05431;Formosa do Sul;2.743;
SC;42;05456;Forquilhinha;33.929;
SC;42;05506;Fraiburgo;34.148;
SC;42;05555;Frei Rogério;2.442;
SC;42;05605;Galvão;3.200;
SC;42;05704;Garopaba;32.962;
SC;42;05803;Garuva;19.554;
SC;42;05902;Gaspar;76.982;
SC;42;06009;Governador Celso Ramos;17.920;
SC;42;06108;Grão-Pará;6.397;
SC;42;06207;Gravatal;12.989;
SC;42;06306;Guabiruba;26.082;
SC;42;06405;Guaraciaba;11.040;
SC;42;06504;Guaramirim;49.941;
SC;42;06603;Guarujá do Sul;4.899;
SC;42;06652;Guatambú;9.267;
SC;42;06702;Herval d'Oeste;22.173;
SC;42;06751;Ibiam;2.055;
SC;42;06801;Ibicaré;3.304;
SC;42;06900;Ibirama;20.663;
SC;42;07007;Içara;62.455;
SC;42;07106;Ilhota;18.197;
SC;42;07205;Imaruí;12.127;
SC;42;07304;Imbituba;56.107;
SC;42;07403;Imbuia;6.139;
SC;42;07502;Indaial;76.333;
SC;42;07577;Iomerê;2.953;
SC;42;07601;Ipira;4.635;
SC;42;07650;Iporã do Oeste;9.672;
SC;42;07684;Ipuaçu;8.046;
SC;42;07700;Ipumirim;8.065;
SC;42;07759;Iraceminha;4.005;
SC;42;07809;Irani;10.497;
SC;42;07858;Irati;2.100;
SC;42;07908;Irineópolis;10.437;
SC;42;08005;Itá;7.310;
SC;42;08104;Itaiópolis;22.741;
SC;42;08203;Itajaí;287.289;
SC;42;08302;Itapema;83.330;
SC;42;08401;Itapiranga;17.149;
SC;42;08450;Itapoá;34.546;
SC;42;08500;Ituporanga;28.042;
SC;42;08609;Jaborá;4.435;
SC;42;08708;Jacinto Machado;10.813;
SC;42;08807;Jaguaruna;21.284;
SC;42;08906;Jaraguá do Sul;195.753;
SC;42;08955;Jardinópolis;1.808;
SC;42;09003;Joaçaba;31.509;
SC;42;09102;Joinville;654.888;
SC;42;09151;José Boiteux;6.307;
SC;42;09177;Jupiá;2.675;
SC;42;09201;Lacerdópolis;2.296;
SC;42;09300;Lages;171.609;
SC;42;09409;Laguna;43.992;
SC;42;09458;Lajeado Grande;1.771;
SC;42;09508;Laurentino;8.427;
SC;42;09607;Lauro Müller;14.622;
SC;42;09706;Lebon Régis;11.605;
SC;42;09805;Leoberto Leal;3.381;
SC;42;09854;Lindóia do Sul;4.611;
SC;42;09904;Lontras;13.586;
SC;42;10001;Luiz Alves;12.126;
SC;42;10035;Luzerna;5.931;
SC;42;10050;Macieira;1.800;
SC;42;10100;Mafra;57.023;
SC;42;10209;Major Gercino;3.258;
SC;42;10308;Major Vieira;7.545;
SC;42;10407;Maracajá;8.213;
SC;42;10506;Maravilha;30.155;
SC;42;10555;Marema;2.219;
SC;42;10605;Massaranduba;17.897;
SC;42;10704;Matos Costa;2.795;
SC;42;10803;Meleiro;7.127;
SC;42;10852;Mirim Doce;2.554;
SC;42;10902;Modelo;4.156;
SC;42;11009;Mondaí;10.216;
SC;42;11058;Monte Carlo;9.235;
SC;42;11108;Monte Castelo;7.787;
SC;42;11207;Morro da Fumaça;19.265;
SC;42;11256;Morro Grande;3.085;
SC;42;11306;Navegantes;93.619;
SC;42;11405;Nova Erechim;5.408;
SC;42;11454;Nova Itaberaba;4.648;
SC;42;11504;Nova Trento;14.252;
SC;42;11603;Nova Veneza;13.968;
SC;42;11652;Novo Horizonte;2.670;
SC;42;11702;Orleans;24.474;
SC;42;11751;Otacílio Costa;17.780;
SC;42;11801;Ouro;7.091;
SC;42;11850;Ouro Verde;2.203;
SC;42;11876;Paial;1.992;
SC;42;11892;Painel;2.228;
SC;42;11900;Palhoça;245.477;
SC;42;12007;Palma Sola;7.709;
SC;42;12056;Palmeira;2.640;
SC;42;12106;Palmitos;15.812;
SC;42;12205;Papanduva;19.667;
SC;42;12239;Paraíso;4.376;
SC;42;12254;Passo de Torres;14.284;
SC;42;12270;Passos Maia;4.032;
SC;42;12304;Paulo Lopes;9.661;
SC;42;12403;Pedras Grandes;4.343;
SC;42;12502;Penha;36.124;
SC;42;12601;Peritiba;3.039;
SC;42;12650;Pescaria Brava;10.531;
SC;42;12700;Petrolândia;6.942;
SC;42;12809;Balneário Piçarras;29.725;
SC;42;12908;Pinhalzinho;23.379;
SC;42;13005;Pinheiro Preto;3.598;
SC;42;13104;Piratuba;6.053;
SC;42;13153;Planalto Alegre;3.053;
SC;42;13203;Pomerode;36.392;
SC;42;13302;Ponte Alta;4.430;
SC;42;13351;Ponte Alta do Norte;3.249;
SC;42;13401;Ponte Serrada;10.764;
SC;42;13500;Porto Belo;30.590;
SC;42;13609;Porto União;33.727;
SC;42;13708;Pouso Redondo;17.836;
SC;42;13807;Praia Grande;8.602;
SC;42;13906;Presidente Castello Branco;1.711;
SC;42;14003;Presidente Getúlio;21.293;
SC;42;14102;Presidente Nereu;2.345;
SC;42;14151;Princesa;3.054;
SC;42;14201;Quilombo;11.359;
SC;42;14300;Rancho Queimado;3.435;
SC;42;14409;Rio das Antas;6.386;
SC;42;14508;Rio do Campo;6.613;
SC;42;14607;Rio do Oeste;8.008;
SC;42;14706;Rio dos Cedros;11.163;
SC;42;14805;Rio do Sul;76.390;
SC;42;14904;Rio Fortuna;5.006;
SC;42;15000;Rio Negrinho;40.168;
SC;42;15059;Rio Rufino;2.432;
SC;42;15075;Riqueza;4.835;
SC;42;15109;Rodeio;13.321;
SC;42;15208;Romelândia;4.757;
SC;42;15307;Salete;7.643;
SC;42;15356;Saltinho;3.633;
SC;42;15406;Salto Veloso;4.486;
SC;42;15455;Sangão;13.567;
SC;42;15505;Santa Cecília;15.764;
SC;42;15554;Santa Helena;2.473;
SC;42;15604;Santa Rosa de Lima;2.128;
SC;42;15653;Santa Rosa do Sul;10.288;
SC;42;15679;Santa Terezinha;8.077;
SC;42;15687;Santa Terezinha do Progresso;2.562;
SC;42;15695;Santiago do Sul;1.714;
SC;42;15703;Santo Amaro da Imperatriz;29.392;
SC;42;15752;São Bernardino;2.719;
SC;42;15802;São Bento do Sul;86.851;
SC;42;15901;São Bonifácio;2.986;
SC;42;16008;São Carlos;10.460;
SC;42;16057;São Cristóvão do Sul;6.389;
SC;42;16107;São Domingos;9.356;
SC;42;16206;São Francisco do Sul;55.784;
SC;42;16255;São João do Oeste;6.446;
SC;42;16305;São João Batista;34.733;
SC;42;16354;São João do Itaperiú;4.732;
SC;42;16404;São João do Sul;9.126;
SC;42;16503;São Joaquim;26.852;
SC;42;16602;São José;289.949;
SC;42;16701;São José do Cedro;14.491;
SC;42;16800;São José do Cerrito;8.755;
SC;42;16909;São Lourenço do Oeste;25.770;
SC;42;17006;São Ludgero;14.211;
SC;42;17105;São Martinho;3.501;
SC;42;17154;São Miguel da Boa Vista;1.788;
SC;42;17204;São Miguel do Oeste;46.969;
SC;42;17253;São Pedro de Alcântara;6.076;
SC;42;17303;Saudades;10.680;
SC;42;17402;Schroeder;21.273;
SC;42;17501;Seara;19.241;
SC;42;17550;Serra Alta;3.367;
SC;42;17600;Siderópolis;14.087;
SC;42;17709;Sombrio;31.397;
SC;42;17758;Sul Brasil;2.894;
SC;42;17808;Taió;18.808;
SC;42;17907;Tangará;8.189;
SC;42;17956;Tigrinhos;2.480;
SC;42;18004;Tijucas;56.674;
SC;42;18103;Timbé do Sul;5.495;
SC;42;18202;Timbó;48.903;
SC;42;18251;Timbó Grande;7.503;
SC;42;18301;Três Barras;20.373;
SC;42;18350;Treviso;3.895;
SC;42;18400;Treze de Maio;7.585;
SC;42;18509;Treze Tílias;9.308;
SC;42;18608;Trombudo Central;7.532;
SC;42;18707;Tubarão;115.495;
SC;42;18756;Tunápolis;5.054;
SC;42;18806;Turvo;13.492;
SC;42;18855;União do Oeste;2.801;
SC;42;18905;Urubici;11.048;
SC;42;18954;Urupema;2.735;
SC;42;19002;Urussanga;21.395;
SC;42;19101;Vargeão;3.716;
SC;42;19150;Vargem;2.632;
SC;42;19176;Vargem Bonita;4.615;
SC;42;19200;Vidal Ramos;6.275;
SC;42;19309;Videira;58.299;
SC;42;19358;Vitor Meireles;5.492;
SC;42;19408;Witmarsum;4.451;
SC;42;19507;Xanxerê;54.194;
SC;42;19606;Xavantina;3.627;
SC;42;19705;Xaxim;33.902;
SC;42;19853;Zortéa;4.170;
SC;42;20000;Balneário Rincão;17.226;
RS;43;00034;Aceguá;4.253;
RS;43;00059;Água Santa;4.000;
RS;43;00109;Agudo;16.346;
RS;43;00208;Ajuricaba;6.848;
RS;43;00307;Alecrim;6.228;
RS;43;00406;Alegrete;74.329;
RS;43;00455;Alegria;3.711;
RS;43;00471;Almirante Tamandaré do Sul;2.008;
RS;43;00505;Alpestre;7.243;
RS;43;00554;Alto Alegre;1.837;
RS;43;00570;Alto Feliz;3.143;
RS;43;00604;Alvorada;194.116;
RS;43;00638;Amaral Ferrador;5.394;
RS;43;00646;Ametista do Sul;7.822;
RS;43;00661;André da Rocha;1.157;
RS;43;00703;Anta Gorda;6.080;
RS;43;00802;Antônio Prado;13.328;
RS;43;00851;Arambaré;4.211;
RS;43;00877;Araricá;8.794;
RS;43;00901;Aratiba;6.618;
RS;43;01008;Arroio do Meio;22.490;
RS;43;01057;Arroio do Sal;11.384;
RS;43;01073;Arroio do Padre;2.651;
RS;43;01107;Arroio dos Ratos;14.923;
RS;43;01206;Arroio do Tigre;12.296;
RS;43;01305;Arroio Grande;17.887;
RS;43;01404;Arvorezinha;10.545;
RS;43;01503;Augusto Pestana;7.302;
RS;43;01552;Áurea;3.460;
RS;43;01602;Bagé;121.900;
RS;43;01636;Balneário Pinhal;15.371;
RS;43;01651;Barão;6.489;
RS;43;01701;Barão de Cotegipe;7.313;
RS;43;01750;Barão do Triunfo;5.983;
RS;43;01800;Barracão;4.920;
RS;43;01859;Barra do Guarita;3.230;
RS;43;01875;Barra do Quaraí;4.337;
RS;43;01909;Barra do Ribeiro;12.475;
RS;43;01925;Barra do Rio Azul;1.724;
RS;43;01958;Barra Funda;2.555;
RS;43;02006;Barros Cassal;9.442;
RS;43;02055;Benjamin Constant do Sul;2.120;
RS;43;02105;Bento Gonçalves;127.775;
RS;43;02154;Boa Vista das Missões;1.969;
RS;43;02204;Boa Vista do Buricá;7.125;
RS;43;02220;Boa Vista do Cadeado;2.271;
RS;43;02238;Boa Vista do Incra;2.315;
RS;43;02253;Boa Vista do Sul;2.815;
RS;43;02303;Bom Jesus;11.431;
RS;43;02352;Bom Princípio;13.650;
RS;43;02378;Bom Progresso;2.134;
RS;43;02402;Bom Retiro do Sul;12.578;
RS;43;02451;Boqueirão do Leão;6.215;
RS;43;02501;Bossoroca;5.988;
RS;43;02584;Bozano;2.195;
RS;43;02600;Braga;3.326;
RS;43;02659;Brochier;5.079;
RS;43;02709;Butiá;19.433;
RS;43;02808;Caçapava do Sul;33.508;
RS;43;02907;Cacequi;11.324;
RS;43;03004;Cachoeira do Sul;82.250;
RS;43;03103;Cachoeirinha;141.303;
RS;43;03202;Cacique Doble;4.694;
RS;43;03301;Caibaté;4.797;
RS;43;03400;Caiçara;4.933;
RS;43;03509;Camaquã;63.959;
RS;43;03558;Camargo;3.056;
RS;43;03608;Cambará do Sul;6.492;
RS;43;03673;Campestre da Serra;3.311;
RS;43;03707;Campina das Missões;6.001;
RS;43;03806;Campinas do Sul;5.390;
RS;43;03905;Campo Bom;64.704;
RS;43;04002;Campo Novo;5.068;
RS;43;04101;Campos Borges;3.693;
RS;43;04200;Candelária;29.783;
RS;43;04309;Cândido Godói;6.421;
RS;43;04358;Candiota;10.992;
RS;43;04408;Canela;50.613;
RS;43;04507;Canguçu;50.998;
RS;43;04606;Canoas;359.554;
RS;43;04614;Canudos do Vale;1.687;
RS;43;04622;Capão Bonito do Sul;1.769;
RS;43;04630;Capão da Canoa;66.012;
RS;43;04655;Capão do Cipó;3.186;
RS;43;04663;Capão do Leão;27.389;
RS;43;04671;Capivari do Sul;4.079;
RS;43;04689;Capela de Santana;11.416;
RS;43;04697;Capitão;2.991;
RS;43;04705;Carazinho;63.638;
RS;43;04713;Caraá;7.553;
RS;43;04804;Carlos Barbosa;31.528;
RS;43;04853;Carlos Gomes;1.387;
RS;43;04903;Casca;9.689;
RS;43;04952;Caseiros;3.064;
RS;43;05009;Catuípe;8.840;
RS;43;05108;Caxias do Sul;479.256;
RS;43;05116;Centenário;2.779;
RS;43;05124;Cerrito;5.915;
RS;43;05132;Cerro Branco;3.865;
RS;43;05157;Cerro Grande;2.429;
RS;43;05173;Cerro Grande do Sul;9.343;
RS;43;05207;Cerro Largo;14.009;
RS;43;05306;Chapada;9.748;
RS;43;05355;Charqueadas;36.109;
RS;43;05371;Charrua;2.807;
RS;43;05405;Chiapetta;3.992;
RS;43;05439;Chuí;6.405;
RS;43;05447;Chuvisca;4.686;
RS;43;05454;Cidreira;17.538;
RS;43;05504;Ciríaco;4.215;
RS;43;05587;Colinas;2.474;
RS;43;05603;Colorado;3.319;
RS;43;05702;Condor;6.539;
RS;43;05801;Constantina;10.623;
RS;43;05835;Coqueiro Baixo;1.311;
RS;43;05850;Coqueiros do Sul;2.251;
RS;43;05871;Coronel Barros;2.892;
RS;43;05900;Coronel Bicaco;6.230;
RS;43;05934;Coronel Pilar;1.638;
RS;43;05959;Cotiporã;3.926;
RS;43;05975;Coxilha;2.719;
RS;43;06007;Crissiumal;13.127;
RS;43;06056;Cristal;7.454;
RS;43;06072;Cristal do Sul;2.746;
RS;43;06106;Cruz Alta;60.486;
RS;43;06130;Cruzaltense;1.655;
RS;43;06205;Cruzeiro do Sul;12.571;
RS;43;06304;David Canabarro;4.403;
RS;43;06320;Derrubadas;2.797;
RS;43;06353;Dezesseis de Novembro;2.544;
RS;43;06379;Dilermando de Aguiar;2.859;
RS;43;06403;Dois Irmãos;31.769;
RS;43;06429;Dois Irmãos das Missões;2.133;
RS;43;06452;Dois Lajeados;3.158;
RS;43;06502;Dom Feliciano;13.291;
RS;43;06551;Dom Pedro de Alcântara;2.617;
RS;43;06601;Dom Pedrito;38.094;
RS;43;06700;Dona Francisca;3.136;
RS;43;06734;Doutor Maurício Cardoso;4.542;
RS;43;06759;Doutor Ricardo;1.925;
RS;43;06767;Eldorado do Sul;40.954;
RS;43;06809;Encantado;23.494;
RS;43;06908;Encruzilhada do Sul;24.280;
RS;43;06924;Engenho Velho;1.317;
RS;43;06932;Entre-Ijuís;9.364;
RS;43;06957;Entre Rios do Sul;2.731;
RS;43;06973;Erebango;3.121;
RS;43;07005;Erechim;109.497;
RS;43;07054;Ernestina;3.097;
RS;43;07104;Herval;6.307;
RS;43;07203;Erval Grande;5.029;
RS;43;07302;Erval Seco;6.902;
RS;43;07401;Esmeralda;3.264;
RS;43;07450;Esperança do Sul;3.294;
RS;43;07500;Espumoso;15.478;
RS;43;07559;Estação;5.688;
RS;43;07609;Estância Velha;49.440;
RS;43;07708;Esteio;78.181;
RS;43;07807;Estrela;33.243;
RS;43;07815;Estrela Velha;3.120;
RS;43;07831;Eugênio de Castro;2.685;
RS;43;07864;Fagundes Varela;2.620;
RS;43;07906;Farroupilha;72.477;
RS;43;08003;Faxinal do Soturno;6.846;
RS;43;08052;Faxinalzinho;2.572;
RS;43;08078;Fazenda Vilanova;4.399;
RS;43;08102;Feliz;13.979;
RS;43;08201;Flores da Cunha;31.973;
RS;43;08250;Floriano Peixoto;1.694;
RS;43;08300;Fontoura Xavier;9.721;
RS;43;08409;Formigueiro;6.533;
RS;43;08433;Forquetinha;2.441;
RS;43;08458;Fortaleza dos Valos;4.569;
RS;43;08508;Frederico Westphalen;33.684;
RS;43;08607;Garibaldi;35.522;
RS;43;08656;Garruchos;2.729;
RS;43;08706;Gaurama;5.780;
RS;43;08805;General Câmara;7.751;
RS;43;08854;Gentil;1.783;
RS;43;08904;Getúlio Vargas;16.950;
RS;43;09001;Giruá;16.282;
RS;43;09050;Glorinha;7.842;
RS;43;09100;Gramado;41.621;
RS;43;09126;Gramado dos Loureiros;2.049;
RS;43;09159;Gramado Xavier;3.356;
RS;43;09209;Gravataí;275.294;
RS;43;09258;Guabiju;1.442;
RS;43;09308;Guaíba;95.956;
RS;43;09407;Guaporé;26.138;
RS;43;09506;Guarani das Missões;7.553;
RS;43;09555;Harmonia;5.524;
RS;43;09571;Herveiras;2.608;
RS;43;09605;Horizontina;19.246;
RS;43;09654;Hulha Negra;6.102;
RS;43;09704;Humaitá;4.774;
RS;43;09753;Ibarama;3.793;
RS;43;09803;Ibiaçá;4.618;
RS;43;09902;Ibiraiaras;6.830;
RS;43;09951;Ibirapuitã;3.793;
RS;43;10009;Ibirubá;22.082;
RS;43;10108;Igrejinha;34.763;
RS;43;10207;Ijuí;87.775;
RS;43;10306;Ilópolis;4.245;
RS;43;10330;Imbé;27.931;
RS;43;10363;Imigrante;3.148;
RS;43;10405;Independência;6.558;
RS;43;10413;Inhacorá;2.049;
RS;43;10439;Ipê;5.496;
RS;43;10462;Ipiranga do Sul;1.750;
RS;43;10504;Iraí;7.624;
RS;43;10538;Itaara;5.706;
RS;43;10553;Itacurubi;3.042;
RS;43;10579;Itapuca;1.967;
RS;43;10603;Itaqui;36.830;
RS;43;10652;Itati;2.695;
RS;43;10702;Itatiba do Sul;3.249;
RS;43;10751;Ivorá;1.964;
RS;43;10801;Ivoti;23.533;
RS;43;10850;Jaboticaba;3.850;
RS;43;10876;Jacuizinho;2.070;
RS;43;10900;Jacutinga;3.401;
RS;43;11007;Jaguarão;27.406;
RS;43;11106;Jaguari;10.779;
RS;43;11122;Jaquirana;3.755;
RS;43;11130;Jari;3.414;
RS;43;11155;Jóia;7.305;
RS;43;11205;Júlio de Castilhos;18.557;
RS;43;11239;Lagoa Bonita do Sul;2.287;
RS;43;11254;Lagoão;5.429;
RS;43;11270;Lagoa dos Três Cantos;1.779;
RS;43;11304;Lagoa Vermelha;28.617;
RS;43;11403;Lajeado;96.651;
RS;43;11429;Lajeado do Bugre;2.660;
RS;43;11502;Lavras do Sul;7.294;
RS;43;11601;Liberato Salzano;4.854;
RS;43;11627;Lindolfo Collor;6.409;
RS;43;11643;Linha Nova;1.720;
RS;43;11700;Machadinho;5.864;
RS;43;11718;Maçambará;4.487;
RS;43;11734;Mampituba;3.201;
RS;43;11759;Manoel Viana;6.917;
RS;43;11775;Maquiné;7.588;
RS;43;11791;Maratá;2.521;
RS;43;11809;Marau;46.656;
RS;43;11908;Marcelino Ramos;4.389;
RS;43;11981;Mariana Pimentel;4.003;
RS;43;12005;Mariano Moro;1.888;
RS;43;12054;Marques de Souza;4.050;
RS;43;12104;Mata;4.786;
RS;43;12138;Mato Castelhano;2.610;
RS;43;12153;Mato Leitão;4.990;
RS;43;12179;Mato Queimado;1.833;
RS;43;12203;Maximiliano de Almeida;4.258;
RS;43;12252;Minas do Leão;7.661;
RS;43;12302;Miraguaí;4.506;
RS;43;12351;Montauri;1.530;
RS;43;12377;Monte Alegre dos Campos;3.250;
RS;43;12385;Monte Belo do Sul;2.609;
RS;43;12401;Montenegro;66.295;
RS;43;12427;Mormaço;2.815;
RS;43;12443;Morrinhos do Sul;3.134;
RS;43;12450;Morro Redondo;6.169;
RS;43;12476;Morro Reuter;6.163;
RS;43;12500;Mostardas;12.346;
RS;43;12609;Muçum;4.694;
RS;43;12617;Muitos Capões;2.938;
RS;43;12625;Muliterno;1.755;
RS;43;12658;Não-Me-Toque;18.314;
RS;43;12674;Nicolau Vergueiro;1.979;
RS;43;12708;Nonoai;14.056;
RS;43;12757;Nova Alvorada;3.229;
RS;43;12807;Nova Araçá;5.086;
RS;43;12906;Nova Bassano;9.877;
RS;43;12955;Nova Boa Vista;2.088;
RS;43;13003;Nova Bréscia;3.105;
RS;43;13011;Nova Candelária;3.134;
RS;43;13037;Nova Esperança do Sul;4.974;
RS;43;13060;Nova Hartz;20.539;
RS;43;13086;Nova Pádua;2.390;
RS;43;13102;Nova Palma;5.683;
RS;43;13201;Nova Petrópolis;23.889;
RS;43;13300;Nova Prata;26.587;
RS;43;13334;Nova Ramada;2.201;
RS;43;13359;Nova Roma do Sul;3.543;
RS;43;13375;Nova Santa Rita;30.121;
RS;43;13391;Novo Cabrais;3.636;
RS;43;13409;Novo Hamburgo;235.879;
RS;43;13425;Novo Machado;3.246;
RS;43;13441;Novo Tiradentes;2.188;
RS;43;13466;Novo Xingu;1.678;
RS;43;13490;Novo Barreiro;4.371;
RS;43;13508;Osório;48.929;
RS;43;13607;Paim Filho;3.691;
RS;43;13656;Palmares do Sul;13.170;
RS;43;13706;Palmeira das Missões;34.233;
RS;43;13805;Palmitinho;8.032;
RS;43;13904;Panambi;45.042;
RS;43;13953;Pantano Grande;10.438;
RS;43;14001;Paraí;7.357;
RS;43;14027;Paraíso do Sul;6.635;
RS;43;14035;Pareci Novo;4.433;
RS;43;14050;Parobé;53.555;
RS;43;14068;Passa Sete;4.036;
RS;43;14076;Passo do Sobrado;6.154;
RS;43;14100;Passo Fundo;214.564;
RS;43;14134;Paulo Bento;2.188;
RS;43;14159;Paverama;8.146;
RS;43;14175;Pedras Altas;2.100;
RS;43;14209;Pedro Osório;7.634;
RS;43;14308;Pejuçara;3.819;
RS;43;14407;Pelotas;336.131;
RS;43;14423;Picada Café;5.470;
RS;43;14456;Pinhal;3.034;
RS;43;14464;Pinhal da Serra;2.299;
RS;43;14472;Pinhal Grande;3.867;
RS;43;14498;Pinheirinho do Vale;4.637;
RS;43;14506;Pinheiro Machado;11.409;
RS;43;14548;Pinto Bandeira;2.784;
RS;43;14555;Pirapó;2.260;
RS;43;14605;Piratini;17.792;
RS;43;14704;Planalto;10.624;
RS;43;14753;Poço das Antas;2.222;
RS;43;14779;Pontão;3.350;
RS;43;14787;Ponte Preta;1.604;
RS;43;14803;Portão;35.237;
RS;43;14902;Porto Alegre;1.389.322;
RS;43;15008;Porto Lucena;4.424;
RS;43;15057;Porto Mauá;2.176;
RS;43;15073;Porto Vera Cruz;1.585;
RS;43;15107;Porto Xavier;10.132;
RS;43;15131;Pouso Novo;1.773;
RS;43;15149;Presidente Lucena;3.159;
RS;43;15156;Progresso;5.430;
RS;43;15172;Protásio Alves;2.069;
RS;43;15206;Putinga;3.814;
RS;43;15305;Quaraí;23.988;
RS;43;15313;Quatro Irmãos;1.579;
RS;43;15321;Quevedos;2.555;
RS;43;15354;Quinze de Novembro;4.000;
RS;43;15404;Redentora;9.934;
RS;43;15453;Relvado;1.828;
RS;43;15503;Restinga Sêca;15.213;
RS;43;15552;Rio dos Índios;2.874;
RS;43;15602;Rio Grande;198.958;
RS;43;15701;Rio Pardo;35.666;
RS;43;15750;Riozinho;4.572;
RS;43;15800;Roca Sales;10.644;
RS;43;15909;Rodeio Bonito;6.821;
RS;43;15958;Rolador;2.332;
RS;43;16006;Rolante;21.733;
RS;43;16105;Ronda Alta;9.972;
RS;43;16204;Rondinha;5.083;
RS;43;16303;Roque Gonzales;6.698;
RS;43;16402;Rosário do Sul;37.700;
RS;43;16428;Sagrada Família;2.529;
RS;43;16436;Saldanha Marinho;2.621;
RS;43;16451;Salto do Jacuí;10.373;
RS;43;16477;Salvador das Missões;2.953;
RS;43;16501;Salvador do Sul;7.182;
RS;43;16600;Sananduva;16.759;
RS;43;16709;Santa Bárbara do Sul;8.275;
RS;43;16733;Santa Cecília do Sul;1.710;
RS;43;16758;Santa Clara do Sul;7.067;
RS;43;16808;Santa Cruz do Sul;138.104;
RS;43;16907;Santa Maria;282.244;
RS;43;16956;Santa Maria do Herval;6.482;
RS;43;16972;Santa Margarida do Sul;2.658;
RS;43;17004;Santana da Boa Vista;7.140;
RS;43;17103;Sant'Ana do Livramento;87.296;
RS;43;17202;Santa Rosa;79.395;
RS;43;17251;Santa Tereza;1.531;
RS;43;17301;Santa Vitória do Palmar;31.961;
RS;43;17400;Santiago;50.331;
RS;43;17509;Santo Ângelo;79.130;
RS;43;17558;Santo Antônio do Palma;2.134;
RS;43;17608;Santo Antônio da Patrulha;44.393;
RS;43;17707;Santo Antônio das Missões;10.493;
RS;43;17756;Santo Antônio do Planalto;2.136;
RS;43;17806;Santo Augusto;14.196;
RS;43;17905;Santo Cristo;15.656;
RS;43;17954;Santo Expedito do Sul;2.395;
RS;43;18002;São Borja;61.323;
RS;43;18051;São Domingos do Sul;2.808;
RS;43;18101;São Francisco de Assis;17.949;
RS;43;18200;São Francisco de Paula;22.373;
RS;43;18309;São Gabriel;60.102;
RS;43;18408;São Jerônimo;21.421;
RS;43;18424;São João da Urtiga;4.549;
RS;43;18432;São João do Polêsine;2.707;
RS;43;18440;São Jorge;2.976;
RS;43;18457;São José das Missões;2.403;
RS;43;18465;São José do Herval;1.934;
RS;43;18481;São José do Hortêncio;4.551;
RS;43;18499;São José do Inhacorá;2.463;
RS;43;18507;São José do Norte;26.245;
RS;43;18606;São José do Ouro;6.978;
RS;43;18614;São José do Sul;2.440;
RS;43;18622;São José dos Ausentes;4.286;
RS;43;18705;São Leopoldo;225.669;
RS;43;18804;São Lourenço do Sul;43.283;
RS;43;18903;São Luiz Gonzaga;35.858;
RS;43;19000;São Marcos;21.537;
RS;43;19109;São Martinho;5.589;
RS;43;19125;São Martinho da Serra;2.911;
RS;43;19158;São Miguel das Missões;7.196;
RS;43;19208;São Nicolau;5.248;
RS;43;19307;São Paulo das Missões;5.948;
RS;43;19356;São Pedro da Serra;3.614;
RS;43;19364;São Pedro das Missões;1.791;
RS;43;19372;São Pedro do Butiá;3.139;
RS;43;19406;São Pedro do Sul;15.870;
RS;43;19505;São Sebastião do Caí;24.883;
RS;43;19604;São Sepé;21.575;
RS;43;19703;São Valentim;3.324;
RS;43;19711;São Valentim do Sul;2.255;
RS;43;19737;São Valério do Sul;2.594;
RS;43;19752;São Vendelino;2.306;
RS;43;19802;São Vicente do Sul;8.259;
RS;43;19901;Sapiranga;77.898;
RS;43;20008;Sapucaia do Sul;136.542;
RS;43;20107;Sarandi;23.356;
RS;43;20206;Seberi;12.313;
RS;43;20230;Sede Nova;2.753;
RS;43;20263;Segredo;6.107;
RS;43;20305;Selbach;5.220;
RS;43;20321;Senador Salgado Filho;2.726;
RS;43;20354;Sentinela do Sul;5.422;
RS;43;20404;Serafina Corrêa;17.379;
RS;43;20453;Sério;2.093;
RS;43;20503;Sertão;5.637;
RS;43;20552;Sertão Santana;5.988;
RS;43;20578;Sete de Setembro;1.884;
RS;43;20602;Severiano de Almeida;3.467;
RS;43;20651;Silveira Martins;2.060;
RS;43;20677;Sinimbu;8.698;
